idade,renda_anual,tipo_moradia,tempo_emprego,finalidade_emprestimo,classe_emprestimo,valor_emprestimo,taxa_juros,inadimplente,percentual_renda,historico_inadimplencia,tempo_historico_credito
23,33000,Alugada,1.0,Consolidação de dívidas,C,7000,13.61,0,0.21,Não,4
22,48600,Financiada,6.0,Educação,B,12000,12.42,1,0.25,Não,4
26,54600,Financiada,10.0,Pessoal,B,4800,,0,0.09,Não,2
24,48600,Financiada,1.0,Educação,D,8000,,1,0.16,Não,4
22,33000,Alugada,2.0,Consolidação de dívidas,B,7000,,0,0.21,Não,2
24,33198,Alugada,3.0,Saúde,C,7000,14.27,1,0.21,Não,3
24,33600,Alugada,0.0,Pessoal,C,7000,13.61,0,0.21,Sim,4
26,33996,Alugada,10.0,Empreendedorismo,A,7000,8.0,0,0.21,Não,2
24,33996,Alugada,1.0,Consolidação de dívidas,C,7000,13.16,1,0.21,Não,3
23,34482,Alugada,7.0,Pessoal,B,7000,10.99,0,0.2,Não,4
23,34800,Alugada,0.0,Saúde,B,7000,11.99,1,0.2,Não,2
20,34800,Alugada,3.0,Saúde,C,7000,13.61,0,0.2,Sim,2
22,54800,Própria,7.0,Educação,A,8000,,0,0.15,Não,2
24,35000,Alugada,8.0,Saúde,B,7000,12.69,0,0.2,Não,2
26,54828,Financiada,10.0,Educação,E,5000,16.82,0,0.09,Não,4
23,35000,Alugada,5.0,Consolidação de dívidas,A,7000,6.03,0,0.2,Não,2
24,54870,Própria,3.0,Empreendedorismo,A,1000,8.59,0,0.02,Não,2
25,54900,Financiada,2.0,Reforma residencial,B,3000,10.99,0,0.05,Não,2
25,48902,Financiada,9.0,Pessoal,C,6000,15.23,1,0.12,Sim,3
24,35000,Alugada,9.0,Pessoal,A,7000,5.99,0,0.2,Não,2
26,35000,Alugada,5.0,Empreendedorismo,B,7000,10.99,0,0.2,Não,4
23,54960,Financiada,7.0,Educação,A,5500,6.03,0,0.1,Não,3
23,35000,Alugada,0.0,Educação,B,7000,10.99,0,0.2,Não,3
22,54996,Financiada,6.0,Consolidação de dívidas,B,25000,12.42,0,0.45,Não,2
25,35000,Alugada,2.0,Pessoal,A,7000,8.94,0,0.2,Não,3
23,54996,Financiada,7.0,Educação,B,2100,11.49,0,0.04,Não,3
21,35000,Alugada,5.0,Empreendedorismo,C,7000,11.34,0,0.2,Sim,3
21,29000,Alugada,5.0,Saúde,D,7000,12.61,1,0.24,Sim,2
23,54996,Financiada,2.0,Saúde,B,1925,10.59,0,0.04,Não,4
22,35350,Alugada,3.0,Consolidação de dívidas,B,7000,9.99,0,0.2,Não,3
24,54996,Financiada,8.0,Empreendedorismo,A,5500,5.99,0,0.1,Não,4
22,29654,Alugada,3.0,Educação,C,7000,14.22,1,0.24,Não,3
24,36000,Alugada,1.0,Saúde,A,7000,6.03,0,0.19,Não,3
23,36000,Alugada,1.0,Educação,A,7000,7.9,0,0.19,Não,4
23,36000,Alugada,5.0,Empreendedorismo,B,7000,10.65,0,0.19,Não,2
23,36000,Alugada,3.0,Educação,B,7000,9.99,0,0.19,Não,3
23,54996,Financiada,7.0,Consolidação de dívidas,B,15000,,0,0.27,Não,2
22,54996,Financiada,3.0,Educação,B,12000,9.63,0,0.22,Não,2
24,54996,Própria,4.0,Educação,B,10000,10.37,0,0.18,Não,4
25,30000,Alugada,0.0,Educação,E,7000,,1,0.23,Sim,2
26,36000,Alugada,1.0,Empreendedorismo,A,7000,8.94,0,0.19,Não,3
26,36120,Alugada,0.0,Pessoal,C,7000,14.22,0,0.19,Não,4
23,31000,Alugada,7.0,Reforma residencial,B,7000,,1,0.23,Não,3
24,37000,Alugada,2.0,Pessoal,B,7000,9.99,0,0.19,Não,2
24,37000,Alugada,2.0,Saúde,A,7000,7.51,0,0.19,Não,4
22,54996,Financiada,3.0,Educação,B,5000,10.75,0,0.09,Não,3
22,37000,Alugada,0.0,Pessoal,B,7000,10.95,0,0.19,Não,4
25,37200,Alugada,0.0,Consolidação de dívidas,B,7000,12.42,0,0.19,Não,3
25,37200,Alugada,6.0,Empreendedorismo,A,7000,7.14,0,0.19,Não,4
21,48996,Financiada,5.0,Empreendedorismo,D,15000,15.58,1,0.31,Sim,3
21,37200,Alugada,1.0,Consolidação de dívidas,B,7000,10.99,0,0.19,Não,3
23,54996,Financiada,7.0,Pessoal,C,8000,14.35,0,0.15,Não,4
25,48996,Financiada,8.0,Pessoal,B,5000,9.88,1,0.1,Não,2
23,37500,Alugada,5.0,Pessoal,B,7000,12.69,0,0.19,Não,4
22,37740,Alugada,6.0,Saúde,A,7000,,0,0.19,Não,3
25,54996,Financiada,0.0,Empreendedorismo,A,10000,8.94,0,0.18,Não,2
22,32000,Alugada,0.0,Pessoal,D,7000,,1,0.22,Sim,4
26,38000,Alugada,5.0,Educação,A,7000,7.51,0,0.18,Não,3
25,38400,Alugada,0.0,Consolidação de dívidas,B,7000,9.99,0,0.18,Não,2
23,38500,Alugada,2.0,Saúde,B,7000,11.14,0,0.18,Não,2
21,39600,Alugada,3.0,Educação,D,7000,14.96,0,0.18,Sim,2
22,39996,Alugada,3.0,Pessoal,B,7000,9.63,0,0.18,Não,4
22,48996,Outra,3.0,Consolidação de dívidas,D,10000,14.11,1,0.2,Não,4
24,54996,Própria,0.0,Empreendedorismo,B,12000,11.26,0,0.22,Não,3
24,54996,Financiada,8.0,Saúde,B,19000,10.83,0,0.35,Não,3
24,39996,Alugada,1.0,Saúde,C,7000,13.11,0,0.18,Não,3
22,40000,Alugada,0.0,Consolidação de dívidas,B,7000,10.65,0,0.17,Não,2
22,40000,Alugada,6.0,Saúde,A,7000,7.9,0,0.17,Não,2
22,40000,Alugada,2.0,Educação,B,7000,11.99,0,0.17,Não,4
22,40000,Alugada,1.0,Consolidação de dívidas,B,7000,11.11,0,0.17,Não,3
21,40000,Alugada,3.0,Educação,D,7000,14.46,0,0.17,Não,3
24,40000,Alugada,3.0,Empreendedorismo,A,7000,7.88,0,0.17,Não,4
22,40000,Alugada,1.0,Educação,B,7000,11.14,0,0.17,Não,4
22,55000,Financiada,2.0,Saúde,B,20000,11.71,0,0.36,Não,2
25,40000,Alugada,2.0,Consolidação de dívidas,A,7000,8.94,0,0.17,Não,3
24,34000,Alugada,0.0,Educação,E,7000,17.04,1,0.21,Não,2
23,55000,Financiada,8.0,Empreendedorismo,B,7200,11.71,0,0.13,Não,3
23,55000,Financiada,3.0,Pessoal,A,7500,7.51,0,0.14,Não,2
23,40000,Alugada,4.0,Saúde,B,7000,11.58,0,0.17,Não,3
24,40000,Alugada,2.0,Educação,C,7000,11.34,0,0.17,Sim,2
24,40040,Alugada,0.0,Saúde,C,7000,13.23,0,0.17,Sim,3
23,34320,Alugada,5.0,Consolidação de dívidas,F,7000,18.3,1,0.2,Sim,3
24,55000,Financiada,8.0,Saúde,B,15000,9.91,0,0.27,Não,3
25,55000,Financiada,6.0,Pessoal,C,15000,15.27,0,0.27,Não,3
24,40800,Alugada,0.0,Saúde,B,7000,11.86,0,0.17,Não,2
21,41000,Alugada,5.0,Educação,A,7000,5.79,0,0.17,Não,3
22,55000,Financiada,5.0,Educação,D,11100,16.77,0,0.2,Não,2
23,55000,Financiada,7.0,Saúde,A,2800,,0,0.05,Não,2
24,55000,Financiada,5.0,Pessoal,B,3100,11.71,0,0.06,Não,2
22,55000,Financiada,6.0,Educação,C,1400,13.49,0,0.03,Não,3
22,35000,Alugada,2.0,Saúde,F,7000,18.09,1,0.2,Sim,2
23,55000,Financiada,7.0,Empreendedorismo,A,5200,8.9,0,0.09,Não,4
26,55000,Financiada,6.0,Educação,A,11500,8.9,0,0.21,Não,4
24,41000,Alugada,1.0,Saúde,C,7000,12.53,0,0.17,Não,2
25,55000,Financiada,2.0,Consolidação de dívidas,A,8000,6.03,0,0.15,Não,4
22,55000,Financiada,6.0,Pessoal,C,3250,13.49,0,0.06,Sim,4
24,55000,Financiada,1.0,Saúde,B,5225,9.91,0,0.1,Não,4
22,42000,Alugada,2.0,Educação,C,7000,14.27,0,0.17,Não,2
26,55000,Financiada,6.0,Pessoal,B,3775,11.71,0,0.07,Não,3
26,42000,Alugada,10.0,Consolidação de dívidas,A,7000,,0,0.17,Não,2
25,55000,Financiada,1.0,Educação,A,6400,6.03,0,0.12,Não,3
22,42000,Alugada,6.0,Consolidação de dívidas,C,7000,12.68,0,0.17,Não,2
23,55000,Financiada,7.0,Consolidação de dívidas,A,7500,7.51,0,0.14,Não,4
25,42000,Alugada,8.0,Saúde,A,7000,5.79,0,0.17,Não,2
23,55000,Financiada,7.0,Empreendedorismo,A,6500,7.9,0,0.12,Não,3
23,55000,Financiada,7.0,Pessoal,D,6625,16.77,0,0.12,Sim,3
26,36000,Alugada,,Saúde,C,7000,13.98,1,0.19,Sim,2
23,55000,Financiada,0.0,Pessoal,A,2000,,0,0.04,Não,2
22,42000,Alugada,4.0,Saúde,C,7000,13.61,0,0.17,Não,2
26,36000,Alugada,3.0,Consolidação de dívidas,D,7000,14.96,1,0.19,Sim,4
23,42000,Alugada,2.0,Educação,A,7000,7.88,0,0.17,Não,3
25,55000,Financiada,9.0,Empreendedorismo,B,5000,9.91,0,0.09,Não,4
22,42000,Alugada,4.0,Educação,A,7000,8.63,0,0.17,Não,4
24,55000,Financiada,3.0,Pessoal,A,15000,6.62,0,0.27,Não,3
22,36614,Alugada,5.0,Saúde,B,7000,9.99,1,0.19,Não,4
26,55000,Financiada,,Empreendedorismo,A,4500,8.49,0,0.08,Não,3
23,55000,Financiada,8.0,Educação,B,12375,9.91,0,0.23,Não,3
26,43000,Alugada,2.0,Saúde,B,7000,9.99,0,0.16,Não,3
23,43000,Alugada,7.0,Educação,E,7000,,0,0.16,Não,4
25,49000,Financiada,8.0,Saúde,B,18200,11.99,1,0.37,Não,4
25,55000,Financiada,6.0,Reforma residencial,B,6500,10.99,0,0.12,Não,2
25,55000,Financiada,9.0,Educação,B,6300,11.49,0,0.11,Não,3
23,55000,Financiada,1.0,Educação,B,4400,10.59,0,0.08,Não,3
26,43000,Alugada,8.0,Saúde,A,7000,7.29,0,0.16,Não,4
21,55000,Financiada,5.0,Pessoal,A,12000,5.42,0,0.22,Não,2
22,37200,Alugada,6.0,Consolidação de dívidas,A,7000,7.9,1,0.19,Não,4
22,55000,Própria,6.0,Saúde,B,4800,11.99,0,0.09,Não,2
23,55000,Própria,5.0,Empreendedorismo,C,15000,13.49,0,0.27,Não,2
23,49000,Financiada,4.0,Empreendedorismo,E,11400,17.99,1,0.23,Sim,4
25,55000,Financiada,3.0,Educação,D,5000,15.99,0,0.09,Não,4
22,55000,Própria,1.0,Empreendedorismo,B,10000,10.99,0,0.18,Não,3
25,55000,Financiada,9.0,Empreendedorismo,A,6500,7.49,0,0.12,Não,3
22,55000,Financiada,6.0,Saúde,A,9500,7.49,0,0.17,Não,3
23,44500,Alugada,2.0,Educação,A,7000,8.0,0,0.16,Não,2
26,45000,Alugada,5.0,Consolidação de dívidas,A,7000,8.9,0,0.16,Não,4
22,39000,Alugada,2.0,Pessoal,A,7000,8.9,1,0.18,Não,3
24,55000,Financiada,8.0,Empreendedorismo,A,1800,7.49,0,0.03,Não,4
25,55000,Financiada,3.0,Consolidação de dívidas,A,24200,8.49,0,0.44,Não,3
25,49000,Financiada,1.0,Educação,C,7000,,1,0.14,Não,4
23,39000,Alugada,1.0,Empreendedorismo,D,7000,16.77,1,0.18,Não,3
26,45000,Alugada,1.0,Empreendedorismo,A,7000,7.51,0,0.16,Não,3
22,55000,Financiada,7.0,Empreendedorismo,A,3000,5.99,0,0.05,Não,4
26,55000,Financiada,10.0,Empreendedorismo,A,10000,7.49,0,0.18,Não,2
21,49000,Financiada,4.0,Saúde,B,2000,11.99,1,0.04,Não,2
26,55000,Financiada,10.0,Empreendedorismo,C,2800,13.49,0,0.05,Não,2
24,55000,Financiada,0.0,Reforma residencial,C,4200,15.23,0,0.08,Sim,3
21,45000,Alugada,2.0,Educação,A,7000,7.51,0,0.16,Não,4
23,55000,Financiada,7.0,Consolidação de dívidas,A,4000,5.42,0,0.07,Não,3
25,45000,Alugada,9.0,Educação,B,7000,10.99,0,0.16,Não,2
23,55000,Financiada,0.0,Educação,C,11075,13.49,0,0.2,Não,3
24,45000,Alugada,5.0,Empreendedorismo,A,7000,5.42,0,0.16,Não,4
24,55000,Própria,4.0,Empreendedorismo,D,9000,16.49,0,0.16,Sim,2
24,39000,Alugada,8.0,Pessoal,D,7000,14.42,1,0.18,Não,4
26,45600,Alugada,0.0,Saúde,B,7000,9.99,0,0.15,Não,3
25,46000,Alugada,9.0,Saúde,A,7000,8.49,0,0.15,Não,3
25,46000,Alugada,5.0,Educação,B,7000,10.25,0,0.15,Não,3
23,46000,Alugada,1.0,Educação,A,7000,7.4,0,0.15,Não,4
22,55000,Financiada,7.0,Saúde,B,13500,9.67,0,0.25,Não,2
23,55000,Financiada,7.0,Educação,A,15000,,0,0.27,Não,4
25,46000,Alugada,3.0,Consolidação de dívidas,A,7000,9.07,0,0.15,Não,3
25,46800,Alugada,0.0,Consolidação de dívidas,A,7000,8.63,0,0.15,Não,3
23,55000,Financiada,7.0,Consolidação de dívidas,A,3850,5.42,0,0.07,Não,2
24,47000,Alugada,8.0,Empreendedorismo,A,7000,6.62,0,0.15,Não,3
24,55000,Financiada,1.0,Consolidação de dívidas,A,8000,8.49,0,0.15,Não,3
23,55000,Financiada,1.0,Empreendedorismo,B,1500,11.49,0,0.03,Não,3
24,47000,Alugada,3.0,Saúde,A,7000,6.54,0,0.15,Não,4
25,55000,Própria,1.0,Pessoal,C,6000,15.23,0,0.11,Sim,3
23,55000,Financiada,4.0,Educação,A,8000,7.49,0,0.15,Não,4
21,47000,Alugada,5.0,Empreendedorismo,D,7000,14.96,0,0.15,Sim,3
23,55000,Financiada,7.0,Saúde,A,8000,7.49,0,0.15,Não,4
23,55000,Financiada,7.0,Saúde,C,10000,13.99,0,0.18,Sim,3
22,41500,Alugada,3.0,Empreendedorismo,D,7000,15.7,1,0.17,Sim,3
26,48000,Alugada,10.0,Saúde,B,7000,12.69,0,0.15,Não,2
26,48000,Alugada,5.0,Saúde,A,7000,5.79,0,0.15,Não,3
23,48000,Alugada,6.0,Educação,A,7000,8.94,0,0.15,Não,3
26,48000,Alugada,10.0,Saúde,A,7000,9.63,0,0.15,Não,2
23,55000,Financiada,2.0,Educação,B,5000,11.11,0,0.09,Não,2
25,48226,Alugada,9.0,Saúde,A,7000,7.9,0,0.15,Não,3
23,49500,Alugada,2.0,Saúde,C,7000,,0,0.14,Não,4
21,50000,Alugada,4.0,Saúde,C,7000,15.27,0,0.14,Sim,4
24,55000,Financiada,8.0,Educação,B,9600,,0,0.17,Não,3
24,50000,Alugada,8.0,Consolidação de dívidas,B,7000,11.71,0,0.14,Não,3
26,55000,Financiada,2.0,Saúde,A,11300,7.29,0,0.21,Não,4
22,55000,Financiada,4.0,Pessoal,A,5000,7.66,0,0.09,Não,2
23,50000,Alugada,8.0,Empreendedorismo,A,7000,,0,0.14,Não,2
26,55000,Financiada,10.0,Empreendedorismo,A,5000,6.92,0,0.09,Não,3
21,50000,Alugada,1.0,Saúde,B,7000,10.37,0,0.14,Não,4
22,50000,Alugada,2.0,Empreendedorismo,A,7000,7.66,0,0.14,Não,3
26,55000,Financiada,1.0,Educação,B,10000,10.0,0,0.18,Não,2
22,55000,Financiada,1.0,Educação,B,12000,9.63,0,0.22,Não,4
24,55000,Financiada,8.0,Consolidação de dívidas,A,10000,5.79,0,0.18,Não,3
22,55000,Própria,6.0,Educação,B,25000,10.74,0,0.45,Não,2
23,50000,Alugada,3.0,Educação,A,7000,7.51,0,0.14,Não,4
25,55000,Financiada,9.0,Reforma residencial,B,8500,,0,0.15,Não,2
22,55000,Financiada,6.0,Empreendedorismo,B,12000,9.99,0,0.22,Não,4
26,50000,Alugada,2.0,Empreendedorismo,A,7000,9.63,0,0.14,Não,2
23,50000,Alugada,2.0,Educação,A,7000,9.32,0,0.14,Não,3
23,55000,Financiada,5.0,Pessoal,A,15000,6.17,0,0.27,Não,2
22,49000,Financiada,6.0,Pessoal,A,10000,5.79,1,0.2,Não,4
21,44004,Alugada,2.0,Reforma residencial,B,7000,11.46,1,0.16,Não,2
26,50026,Alugada,3.0,Pessoal,A,7000,,0,0.14,Não,4
23,55000,Financiada,5.0,Pessoal,A,7750,6.17,0,0.14,Não,4
23,51000,Alugada,1.0,Saúde,A,7000,6.99,0,0.14,Não,3
21,45000,Alugada,0.0,Pessoal,D,7000,14.96,1,0.16,Sim,4
22,51000,Alugada,6.0,Empreendedorismo,B,7000,12.18,0,0.14,Não,2
23,52000,Alugada,3.0,Educação,B,7000,10.65,0,0.13,Não,2
24,55000,Financiada,8.0,Reforma residencial,A,6000,5.42,0,0.11,Não,3
25,52000,Alugada,2.0,Reforma residencial,B,7000,10.59,0,0.13,Não,2
22,55000,Financiada,2.0,Saúde,C,4800,12.98,0,0.09,Não,4
22,55000,Financiada,2.0,Educação,A,12000,6.54,0,0.22,Não,4
21,52000,Alugada,5.0,Educação,A,7000,7.49,0,0.13,Não,4
26,52000,Alugada,11.0,Educação,A,7000,7.88,0,0.13,Não,3
26,55000,Financiada,0.0,Consolidação de dívidas,A,10500,5.79,0,0.19,Não,2
24,52000,Alugada,1.0,Saúde,A,7000,7.74,0,0.13,Não,4
22,55000,Própria,2.0,Educação,A,2200,5.42,0,0.04,Não,3
25,52000,Alugada,1.0,Consolidação de dívidas,C,7000,12.53,0,0.13,Não,3
22,55000,Própria,,Empreendedorismo,A,1275,6.91,0,0.02,Não,3
22,52800,Alugada,3.0,Pessoal,D,7000,17.58,0,0.13,Não,3
25,55000,Financiada,9.0,Consolidação de dívidas,A,17000,6.91,0,0.31,Não,4
26,49000,Financiada,10.0,Consolidação de dívidas,E,13000,16.45,1,0.27,Não,3
23,55000,Própria,7.0,Empreendedorismo,B,1000,11.49,0,0.02,Não,4
22,54000,Alugada,0.0,Consolidação de dívidas,C,7000,13.61,0,0.13,Não,4
25,55000,Financiada,9.0,Saúde,A,15000,7.88,0,0.27,Não,2
22,54000,Alugada,1.0,Educação,C,7000,13.47,0,0.13,Sim,2
24,55000,Financiada,3.0,Consolidação de dívidas,B,3000,11.12,0,0.05,Não,2
23,54008,Alugada,5.0,Consolidação de dívidas,B,7000,9.91,0,0.13,Não,3
24,49000,Alugada,8.0,Educação,A,7000,7.49,1,0.14,Não,3
23,55000,Financiada,1.0,Educação,B,10000,10.75,0,0.18,Não,4
23,55000,Própria,5.0,Educação,B,11000,10.38,0,0.2,Não,3
24,55000,Própria,3.0,Saúde,B,16000,,0,0.29,Não,3
21,55000,Financiada,5.0,Educação,C,10000,14.72,0,0.18,Não,2
23,85000,Alugada,0.0,Educação,B,7000,10.74,0,0.08,Não,3
23,49000,Financiada,7.0,Saúde,D,5000,15.21,1,0.1,Não,2
25,89000,Alugada,4.0,Educação,B,7000,10.99,0,0.08,Não,3
26,55000,Financiada,10.0,Reforma residencial,A,9800,7.88,0,0.18,Não,3
23,89000,Alugada,7.0,Educação,C,7000,,0,0.08,Não,3
24,55000,Financiada,3.0,Educação,D,7500,14.84,0,0.14,Sim,2
23,90000,Alugada,1.0,Saúde,B,7000,10.65,0,0.08,Não,2
26,90000,Alugada,8.0,Pessoal,C,7000,13.49,0,0.08,Sim,3
26,50000,Alugada,1.0,Consolidação de dívidas,B,7150,12.69,0,0.14,Não,2
26,55000,Financiada,4.0,Consolidação de dívidas,C,13000,13.98,0,0.24,Sim,3
26,61200,Alugada,3.0,Reforma residencial,A,7150,6.99,0,0.12,Não,2
23,55000,Financiada,7.0,Empreendedorismo,C,7000,13.23,0,0.13,Sim,2
26,55000,Financiada,10.0,Saúde,A,3000,6.76,0,0.05,Não,2
23,85000,Alugada,0.0,Consolidação de dívidas,A,7175,7.49,0,0.08,Não,4
22,14400,Alugada,0.0,Consolidação de dívidas,B,7200,11.71,1,0.5,Não,4
24,55000,Financiada,3.0,Empreendedorismo,A,5000,7.88,0,0.09,Não,4
22,20800,Alugada,1.0,Consolidação de dívidas,A,7200,6.91,1,0.35,Não,4
21,55000,Financiada,5.0,Educação,A,10500,7.51,0,0.19,Não,3
26,21600,Alugada,9.0,Empreendedorismo,B,7200,10.38,1,0.33,Não,3
25,22000,Alugada,3.0,Empreendedorismo,A,7200,5.79,1,0.33,Não,2
24,23000,Alugada,1.0,Consolidação de dívidas,B,7200,12.69,1,0.31,Não,2
23,55000,Financiada,5.0,Consolidação de dívidas,C,8000,13.85,0,0.15,Não,4
23,25000,Alugada,0.0,Educação,C,7200,12.68,0,0.29,Não,4
21,55000,Financiada,0.0,Pessoal,B,10000,10.25,0,0.18,Não,2
22,55000,Financiada,6.0,Pessoal,B,10000,10.62,0,0.18,Não,2
23,25200,Alugada,7.0,Educação,B,7200,11.86,1,0.29,Não,4
26,55000,Própria,10.0,Empreendedorismo,C,14500,12.73,0,0.26,Não,2
23,27600,Alugada,2.0,Pessoal,B,7200,9.99,0,0.26,Não,2
22,27600,Alugada,7.0,Saúde,B,7200,10.59,0,0.26,Não,3
22,49000,Financiada,4.0,Educação,B,8000,10.25,1,0.16,Não,4
24,55000,Financiada,3.0,Pessoal,A,6000,7.51,0,0.11,Não,4
23,55000,Financiada,6.0,Educação,B,8000,9.88,0,0.15,Não,3
22,30000,Alugada,5.0,Empreendedorismo,B,7200,11.71,0,0.24,Não,3
22,30000,Alugada,7.0,Saúde,A,7200,8.9,1,0.24,Não,2
22,55000,Financiada,6.0,Pessoal,C,13000,13.85,0,0.24,Não,3
21,31700,Alugada,0.0,Consolidação de dívidas,B,7200,11.71,1,0.23,Não,4
24,31944,Alugada,8.0,Saúde,C,7200,13.79,0,0.23,Não,2
21,32000,Alugada,5.0,Educação,A,7200,5.42,0,0.23,Não,4
25,32004,Alugada,0.0,Saúde,C,7200,12.84,0,0.22,Não,4
25,55000,Financiada,10.0,Educação,C,15000,,0,0.27,Sim,3
25,32496,Alugada,9.0,Saúde,B,7200,9.51,0,0.22,Não,4
22,55000,Própria,4.0,Consolidação de dívidas,D,5000,14.61,0,0.09,Sim,2
22,55000,Própria,0.0,Empreendedorismo,A,1000,8.59,0,0.02,Não,3
22,34000,Alugada,5.0,Empreendedorismo,A,7200,7.9,0,0.21,Não,4
23,49000,Financiada,7.0,Pessoal,G,15000,19.82,1,0.31,Não,2
26,34099,Alugada,2.0,Saúde,C,7200,12.73,0,0.21,Não,3
25,35000,Alugada,9.0,Saúde,A,7200,8.9,0,0.21,Não,3
23,55000,Financiada,2.0,Educação,A,7000,8.59,0,0.13,Não,2
24,55000,Financiada,8.0,Empreendedorismo,A,5500,8.59,0,0.1,Não,3
25,55000,Financiada,9.0,Pessoal,A,10200,8.94,0,0.19,Não,3
25,55000,Própria,9.0,Educação,C,10000,13.57,0,0.18,Sim,2
22,55000,Própria,4.0,Pessoal,A,2000,7.4,0,0.04,Não,3
21,35000,Alugada,5.0,Consolidação de dívidas,B,7200,12.69,0,0.21,Não,3
25,35004,Alugada,0.0,Pessoal,B,7200,9.99,0,0.21,Não,4
24,35004,Alugada,6.0,Saúde,D,7200,,0,0.21,Não,2
23,31000,Alugada,4.0,Consolidação de dívidas,D,7200,14.54,1,0.23,Não,3
26,55000,Financiada,0.0,Saúde,B,12500,,0,0.23,Não,3
25,37000,Alugada,0.0,Consolidação de dívidas,C,7200,11.34,0,0.19,Sim,2
24,37200,Alugada,8.0,Educação,A,7200,7.9,0,0.19,Não,2
24,37245,Alugada,9.0,Educação,A,7200,8.9,0,0.19,Não,4
23,38000,Alugada,0.0,Consolidação de dívidas,A,7200,7.9,0,0.19,Não,4
24,49000,Financiada,0.0,Saúde,B,5000,12.18,1,0.1,Não,3
26,38400,Alugada,2.0,Saúde,B,7200,9.91,0,0.19,Não,2
23,38896,Alugada,2.0,Pessoal,C,7200,13.48,0,0.19,Sim,3
22,40000,Alugada,6.0,Educação,D,7200,17.58,0,0.18,Sim,2
22,40000,Alugada,3.0,Pessoal,E,7200,18.79,0,0.18,Não,3
26,55000,Financiada,8.0,Empreendedorismo,B,7000,12.53,0,0.13,Não,4
26,55000,Financiada,10.0,Empreendedorismo,A,12500,8.94,0,0.23,Não,2
25,40000,Alugada,1.0,Educação,B,7200,9.88,0,0.18,Não,4
25,55000,Financiada,1.0,Consolidação de dívidas,C,2000,13.22,0,0.04,Não,2
24,41000,Alugada,3.0,Educação,B,7200,12.53,0,0.18,Não,2
22,55000,Própria,6.0,Educação,A,4000,9.32,0,0.07,Não,4
21,42000,Alugada,6.0,Educação,A,7200,5.42,0,0.17,Não,4
23,55000,Própria,6.0,Saúde,C,18500,13.16,0,0.34,Não,4
23,42996,Alugada,7.0,Empreendedorismo,A,7200,8.0,0,0.17,Não,2
24,55000,Financiada,2.0,Reforma residencial,A,8000,8.0,0,0.15,Não,2
24,43200,Alugada,8.0,Saúde,C,7200,13.49,0,0.17,Sim,4
24,55000,Financiada,2.0,Empreendedorismo,A,6000,8.0,0,0.11,Não,2
26,55000,Financiada,2.0,Reforma residencial,B,8500,12.21,0,0.15,Não,2
24,45000,Alugada,3.0,Consolidação de dívidas,B,7200,10.65,0,0.16,Não,4
21,45000,Alugada,3.0,Pessoal,A,7200,9.38,0,0.16,Não,4
22,39000,Alugada,0.0,Reforma residencial,B,7200,9.45,1,0.18,Não,3
25,46000,Alugada,5.0,Consolidação de dívidas,C,7200,,0,0.16,Sim,3
22,48000,Alugada,5.0,Educação,B,7200,12.42,0,0.15,Não,4
23,48000,Alugada,7.0,Pessoal,C,7200,14.27,0,0.15,Sim,3
23,48000,Alugada,7.0,Pessoal,B,7200,11.71,0,0.15,Não,2
25,55000,Financiada,2.0,Educação,E,14000,15.68,0,0.25,Sim,4
22,48000,Alugada,7.0,Pessoal,B,7200,12.69,0,0.15,Não,2
22,48000,Alugada,1.0,Saúde,B,7200,9.62,0,0.15,Não,4
22,49000,Financiada,6.0,Educação,A,10000,8.0,1,0.2,Não,2
25,48000,Alugada,6.0,Consolidação de dívidas,B,7200,11.36,0,0.15,Não,3
24,55000,Financiada,8.0,Pessoal,D,15000,,0,0.27,Sim,3
24,55000,Financiada,4.0,Consolidação de dívidas,C,1600,13.79,0,0.03,Não,2
24,49920,Alugada,0.0,Saúde,C,7200,13.06,0,0.14,Sim,3
23,55000,Outra,5.0,Empreendedorismo,A,4000,9.32,0,0.07,Não,2
24,50000,Alugada,0.0,Empreendedorismo,B,7200,11.71,0,0.14,Não,2
22,50000,Alugada,6.0,Consolidação de dívidas,B,7200,,0,0.14,Não,4
22,49000,Financiada,2.0,Empreendedorismo,C,5000,11.28,1,0.1,Sim,4
25,50000,Alugada,2.0,Pessoal,A,7200,8.49,0,0.14,Não,2
25,50000,Alugada,5.0,Saúde,A,7200,7.29,0,0.14,Não,4
24,50004,Alugada,4.0,Consolidação de dívidas,C,7200,12.84,0,0.14,Sim,3
25,55000,Financiada,9.0,Empreendedorismo,C,3600,11.34,0,0.07,Sim,4
24,49000,Outra,1.0,Pessoal,C,20000,11.34,1,0.41,Sim,4
23,55000,Financiada,7.0,Consolidação de dívidas,B,15000,9.2,0,0.27,Não,4
25,52000,Alugada,3.0,Educação,B,7200,12.69,0,0.14,Não,3
24,55000,Financiada,1.0,Reforma residencial,A,5275,8.07,0,0.1,Não,4
24,54600,Alugada,2.0,Educação,C,7200,12.53,0,0.13,Não,2
23,55004,Financiada,4.0,Educação,D,9600,14.74,0,0.17,Sim,2
25,54990,Alugada,4.0,Consolidação de dívidas,C,7200,15.27,0,0.13,Sim,3
23,55008,Própria,5.0,Saúde,C,10500,13.16,0,0.19,Sim,4
24,54996,Alugada,8.0,Educação,B,7200,,0,0.13,Não,3
22,54996,Alugada,5.0,Consolidação de dívidas,A,7200,7.66,0,0.13,Não,2
